"s","t","u","v","w"
17.3124021622486,-0.258601661611219,-4.0124958288231,6.78533452943679,2.81422045705977
17.4436732146511,-0.704619915516733,-3.78339593106599,6.51152165605217,3.3895423538726
18.0268406465082,-1.89960156759277,-4.16226228862959,7.60690810388488,3.04121518843866
17.2277393326748,-1.11402617662403,-4.76599424765076,8.17069976368177,3.60084616074165
17.5578248325768,-0.118169357996209,-4.38059641170409,9.05478872476131,3.74175130282894
16.3291629343966,0.971260879510713,-2.72818422535681,9.62171213379805,3.72188609948155
15.4050653351194,0.423080653694431,-1.73010300226458,9.72600251010297,4.27468506768134
13.4790068027644,-0.282329726224075,-2.16494511709779,8.20344601763927,3.76901687227112
13.7966486446384,-0.304972288558076,-2.87171987649929,6.9095083631969,2.22440272089712
12.4785221398493,-0.595371228058381,-2.72087134853688,5.56790627491304,1.14251132939905
13.2380957882476,0.298197621015211,-3.11943430613213,5.94154525030532,1.15478616723734
13.6093862054371,0.485535059930222,-1.9570000096838,5.04087898233505,1.65535004142066
13.77111041018,-0.665695215170077,-1.19325312345108,5.81619864508772,3.27864832087595
14.3789904221803,-1.59533436349784,-1.27753365688031,5.36352416521304,4.19281908868654
12.9101426847417,-2.14393794422785,-0.86150859594007,5.12784501726487,3.46769438846125
13.9449495451894,-0.561093508484261,-0.666040362126015,5.2610752728152,3.22868395208921
13.7833490763762,-1.95726592729985,0.127002654698756,5.84841745274847,3.15753073121888
14.3169541185521,-3.10734766129646,0.0028624367708035,6.72245176540931,2.90354414538865
16.0109933701585,-3.1587116115456,2.60450034323321,7.28380727040202,3.39390179941922
18.1449340298386,-0.786723829508041,3.97591763435233,7.06191363096651,2.81707210323056
16.5652222700404,-1.13570289304552,6.27409648364808,6.59047257221552,2.07264727378501
16.1323393719618,-1.95648154801695,5.42970558793551,5.73094998484339,2.90365798208446
16.0572605958108,-0.403561104788352,4.65181288544267,4.51319507134223,3.98304674013945
14.7281609701962,1.3755083035442,5.55378147213716,3.05203090081549,5.22148397008096
15.4983746557182,1.57895651180062,5.21048141667332,3.9195458708456,5.39308185061081
14.4465986641592,0.517777181074877,4.57127731698627,3.33218403804761,7.0980274753416
16.0775223260833,-1.31598992591147,4.70987682842558,3.57604426294234,8.93716878528528
14.5607920322233,-1.19504124415712,4.07501987024273,3.65735195131549,6.76273660566279
15.5281701618929,-2.11514286566376,1.20750916660386,2.59613554193177,5.50091099603482
16.5114628138448,-2.05083891377377,1.37419233480644,1.86111416487474,6.97941476838621
16.4091304321239,-2.28350028305105,0.599609175429921,0.829654288412517,6.60435359065733
15.7694416542868,-1.65767608647289,-0.750894687439758,-0.121539874841583,7.74436580238886
13.8591570542133,-1.3382685226383,-0.201347490711421,-2.40150014065718,7.38702491365042
14.1692282490632,-1.881030150964,-1.00802205536308,-2.36972321910461,7.33853398064853
12.793844389277,-2.0239885668434,-1.42301507956054,-2.08094169624864,7.54450940340794
11.8256327274089,-0.669582861035174,-0.135519708438958,-1.68525371018494,6.95776617664144
11.311343975287,0.633463489614171,-0.458019188888118,-1.69067301308825,6.46555007586726
10.922225056391,0.0544969200646808,0.385148968507063,-1.75473695059538,5.98472958312528
9.2963829418656,-0.127965376227088,-0.269834448425772,-2.05834396554331,4.93751442228931
11.4382903486549,0.987335899381961,-0.40349416883746,-2.01964763173148,4.00409961206367
11.7789556055732,0.0158002181317312,-0.680576864182313,-0.242148375478804,4.04166189443839
12.2255806671977,-0.320100615734121,-0.212861070812628,-0.01222997409085,3.78837574180816
11.1699544418626,-0.829137614899574,-1.01547872548772,-1.51970428790554,3.24881766453973
11.4320229572672,-0.327271400480138,-2.06883521925931,-1.09615064762245,3.93783902188977
11.9778602460062,1.82326467206253,-2.26341230476014,-1.58060527840955,3.75140950823178
11.8226671768569,1.42188350719336,-5.22155657226491,-2.36051122975239,3.73232482510811
12.1899684390293,1.9272338273245,-4.66699112288834,-1.59108996618615,1.90316400018903
12.7087795170982,0.851817028722641,-4.58797296913737,-0.904380082430422,2.61728224389606
14.0919988257168,-0.0568919902094768,-4.81907074175542,-0.638506882148337,2.47306146837168
13.1108420550866,-0.183666215284062,-5.21263147853817,0.383633854818236,3.50241761627522
11.1364527765108,1.45458454233549,-5.60958756861376,2.29093631342229,3.82818710257418
12.071722330742,1.27466122171574,-4.94226003117216,2.91897399254087,4.22019942952261
12.5268570243547,0.314443975951802,-3.50485226513475,2.32675372798236,5.3168412667992
12.268788088716,1.99395506597333,-1.78406005995844,2.82210037132484,4.70905558439884
12.563333776718,3.68478477611778,0.333579468011977,3.58797288832838,5.1952374070782
11.342822934645,3.39791891839382,0.827983865570652,4.7070336375783,4.85192833543276
11.6911442293282,1.69636535828645,1.40609008365818,3.82521068457086,5.60859347876273
12.0313320073952,0.860471399290321,1.52098101051584,3.99520885086885,7.03878486432569
12.1206967266423,0.540832663716143,1.86930104697508,5.61577764518144,7.13262242741372
12.2562817711509,0.0288679611130325,2.27713538589247,6.65275373373118,7.07363319936499
11.8466441324419,2.02284379881126,1.96878186689068,6.02991472081337,7.22010918277926
11.8392637472362,3.17208444733334,0.573682493838211,6.58836582923104,8.26751533214016
11.3829155941411,2.50847834471393,-0.36143274500128,5.53816678031214,4.81426671175832
11.4265253675196,2.09047214908161,-0.769700792474226,5.55484146502112,2.73639851036574
11.510526724047,2.74212014188637,-2.52955988967615,5.02882337933563,3.44365562734482
9.90510064673791,1.53725251622308,-1.74469033950612,6.83479103666628,4.70711759060254
10.3197142375474,1.29451834734552,-1.27617728540028,7.15367815627185,4.36522320657855
8.8958725180187,0.86974898970688,-1.17567653373383,6.43177636844627,4.11523614273108
9.54874274481233,0.253260240648761,0.292744852723858,5.78760504213522,3.60654327397337
8.59588467218159,-0.764350305093679,0.512182370965834,4.91340129668566,4.01489914794471
7.88953615709316,0.236253604590489,0.736030049863402,5.77058903644919,4.74454668576088
6.62309840699925,1.02786150403943,-0.0215065265735406,5.99646226842981,4.50952565049539
7.28234922605458,0.622361228170138,2.13411817505786,5.36246919972525,3.38164635552486
6.15183840886872,-0.329677757735411,2.86550890574031,4.49399921292386,4.09208145157103
6.09310805868744,-0.492467713407901,2.59813108784827,3.90393792883596,4.4412722089106
6.67270601794438,-1.65206797564924,3.54462396760111,2.14106402757466,6.23391468560745
8.10163896208611,-1.67817550821813,3.47097081254735,1.64749425179248,7.10636640056098
8.98506627960668,-0.827889106429187,0.815463355286887,1.42461275602837,8.46790777892263
8.58011083093126,-0.90143929737016,0.00133398153616451,0.318022813306104,8.52214676496402
8.43817278390577,-1.87653596689637,0.730936947829683,-1.04345238863078,6.97806018169264
6.83868557216725,-2.27024731491185,0.640154323983941,-2.70552072675541,6.1838387147495
6.07857390580542,-2.08860229833183,0.42823443463315,-2.32305768357647,6.55222001837776
7.27851673898449,-3.0777742376905,-0.561070127073974,-2.68230292254586,5.12773625107565
6.32655091006203,-3.0714638371821,-0.240278139724048,-2.75349506516442,4.11714625857095
5.53026893323462,-2.96246984687004,0.730328467421727,-3.47944482255169,4.04169306218244
5.90524668774827,-3.7068763194183,-0.82112151374324,-3.92740651929843,5.97286179260517
7.2810991514463,-3.7842921969137,-1.35652613203927,-1.88053549055666,7.04378945747718
4.69196368197324,-3.70804111776958,1.11910233884043,-1.60124248714084,7.26988287662715
4.11078037974613,-2.45361836263415,2.90957094821459,-2.90390483179784,6.574801658858
6.21672205192067,-1.94652114408288,1.66990989752538,-3.29654751233888,6.40042469175823
6.96948628946712,-1.88208154176754,2.13082016451343,-3.89079862669084,6.09315827372255
6.30455776387694,-2.31600206315973,1.65305947933479,-6.56510713324378,7.20286826433432
6.10527105898659,-1.77366673941208,2.24366436539504,-6.70826882171441,8.3896552428764
6.93074075850003,-1.62789999913803,1.96915266975686,-5.41562802344232,9.22726563108731
7.79660423560981,0.125514676251899,3.4596690354834,-3.3306339118875,7.39998937468534
6.34121772855854,0.111256955446373,4.66779606704113,-4.8029542920861,8.88136136919778
7.77880406257536,-0.335436041185982,4.38518326016681,-5.07061815837247,7.80554682437675
4.6888584069267,1.92582968271824,5.58791798401601,-5.12154976865173,6.77297712867803
6.48176985583372,3.79097433329179,4.71751103606108,-5.08914788605446,7.27659094606803
6.38584516663001,2.10565862750241,3.92881924920366,-4.40564699211622,7.20338312501546
6.49880386692987,1.45111622907115,2.83725723244102,-3.39719333168275,6.76211834521066
7.96183504281292,1.98410242212824,3.18113367154728,-1.96121363134763,6.78954101399722
8.20365361871602,2.31206997999801,3.13402073817356,-0.902144412450964,7.15026915846917
9.42077022300812,2.00059366128956,3.5532529187998,-3.44525181639274,6.5724162560933
10.0543027549337,3.0435577887666,3.52466204290196,-4.11959460653476,6.70878637692285
10.8315414432458,0.0780970930292604,3.71507781602744,-3.54214956633056,5.88914959046153
9.98622032980093,0.211558523172735,4.2784392318901,-2.4904663095467,5.79431089028144
11.5163748646096,2.42602810480763,6.7868967335247,-0.598269801504258,6.05417909383187
10.7570784948901,1.26073068669603,7.84007354869363,0.41246579523206,5.36701069251462
9.05271213462342,1.42330042462929,8.17597054993566,1.07137649356494,4.39588892046542
9.32793389058462,2.59659885454314,9.1836481111468,0.23259741213685,5.36255738962414
10.2823162323997,3.49965710331897,9.03123013163303,-1.0236246385248,3.41286070115838
8.52448379396442,1.92425028338286,9.73421080813801,-1.58171665205709,3.0671088824694
7.96981258757999,0.582111574302283,10.4215161436431,-1.49941510614109,3.51141270718653
8.85681140185575,-0.589099932586773,10.2378650793339,-0.719138767263812,2.78186849488142
9.12743509230265,0.602987185034787,8.1166278950501,-0.0442012947554642,4.07604665583152
9.57498957087843,-1.3385380250049,8.5688217757575,1.66263027574306,3.81444721975378
9.49464354295502,-1.5872207188721,8.02641421234003,2.38043038524718,3.79847391091142
8.97694503511993,-1.7304602748944,7.33182567831725,2.06869376120825,5.7446613038334
9.44640140642926,-1.92596315944687,6.2979804376185,1.96267358644991,4.06381824571829
9.87077585655215,-0.777923649870126,4.29858803184347,1.26001271021549,4.58719001135436
10.0795506240389,-0.279938041299874,3.59992750357516,1.15252940388551,4.28756805981522
11.2118502543472,0.983108266317853,1.2493760582838,1.70115801959613,4.66396616062267
10.6590313585908,0.86547694051035,1.23156197471029,2.11480543446945,4.53337591422527
10.9294528333244,0.0199664769873032,1.72442010523233,3.88907348747968,4.81876031585972
10.0071146010236,-1.53409180986273,2.93923720004007,2.47272786971376,3.60219417946805
8.3231394800276,-1.37542952096775,2.53503296309492,2.11497182478384,3.99717745978616
8.41791165321874,-1.08445128139595,1.57139451853649,1.82610271660952,5.13352397370337
6.96858921344371,-0.272606759768102,-0.566061809901568,1.88153551759191,7.44807201588687
7.77743290622517,-0.3775126978033,-0.115025570078329,1.12059754155064,6.1577956320843
8.76988014952787,0.575405162593379,0.364578177163623,0.502087275875976,5.74985174941488
9.83868050586779,0.769753350527987,-1.49188489067358,-0.155561357440239,4.53632476062867
8.95983743756446,-0.802059938802785,-1.12909985176508,-0.604833183298019,5.609362509192
10.0111745605286,-0.431268701955842,-0.912598045421486,-0.267141046541095,5.5283030193826
9.95855255289567,-1.77825129398218,0.661121223090092,-0.499709030385824,6.92723676504212
10.87020885035,-0.67446837687792,-0.602543654587478,-1.91736517855575,8.34600283798306
10.4038857688612,0.798651474044846,0.350935966464709,-3.0627057909814,7.38012818855155
9.11619908910415,-0.527462751406048,1.5485748870899,-1.83203161409531,7.7723574880723
8.53901628000174,-2.29162041680319,0.83194861615119,-2.3012194978016,8.43414590844361
7.94419669431268,-2.97878829149053,-0.0801518491680003,-2.00155341739294,8.40351437927622
6.67743685478099,-3.13063377068767,0.190545569319086,-2.74842699984565,8.35788112561994
6.10160546937643,-1.41295371158365,0.694561898635667,-2.43572010909063,8.3309640528582
6.63735818013876,0.357717288888108,0.567706090458549,-1.72341364844275,10.5256668329984
7.59532161851623,-1.1479628404127,-0.958946374786429,-3.81814093203591,9.19778642014991
7.67928132012809,0.311885286372449,-2.74680524102544,-6.34696452184141,9.1074757118209
6.8036667563837,-1.21754005559993,-2.75962949086548,-5.70398918194536,8.75904901758653
7.14389110525507,-1.21157938639177,-3.76939485061204,-6.89012014054265,9.60303773620673
7.6931182726606,0.0648808004229504,-1.82413749867228,-8.06769426883244,10.0099854254433
7.54246672423749,-0.650232934632374,-0.0165551694807025,-7.35604234000322,10.1405497633291
6.51240075568448,0.79056674974454,-0.232607566806893,-6.10199414971099,10.2740634887145
9.32698818255872,1.01635542100255,-1.21235214105489,-4.651849574262,11.7112292486096
9.04781165704387,0.917882956477469,-0.766475894420365,-3.110351835765,11.513814428746
9.54504886669245,0.498078512172058,-0.640682062982693,-3.16060902434785,11.7007992079625
11.6796166592306,1.99012570612692,-1.15189870482436,-3.74436124143882,13.2348554601312
10.9293124237125,1.82567131579321,-2.17969463617016,-1.90451496253698,12.3827010645808
11.4566296652697,0.895468505543165,-2.61169243678834,-1.28876039404111,12.1129368966915
10.6918269628461,-0.263062289620188,-1.67594097691928,-1.22826151262959,12.622351761749
10.5930673772797,-0.129018523321274,-2.12209415613672,-0.515449921084735,11.7953457325895
11.0109926943412,0.0310059052401508,-2.08974675646326,0.265476721253854,12.7469545332302
12.0471525209204,0.947186268432956,-2.26171090767991,0.296591798241168,12.6550387100815
12.1743269141662,2.15543073007238,-1.90118527131841,0.0581226884714164,10.4878858711559
12.8452810640181,1.2012727685815,0.829234181575261,0.272162711141024,11.3285256803187
13.6126197029361,0.51418491672142,3.09209347218628,-1.15327136529018,11.6246980096345
14.3714134763899,-0.255129531915008,3.41354200071517,-2.25665911408746,12.6151023786216
13.8652158265597,-0.622788643365136,3.42368594033653,-2.57912506963068,13.4377425367963
13.8579763235333,-2.3205931478657,4.81026508764146,-0.919432464457795,13.3692452241807
15.832084934052,-2.95253840506793,5.25332117587412,-0.591806432200217,13.4826981702826
15.417051791088,-1.92366765240421,5.30410170318382,0.447221242113789,14.9739127652354
15.6987970101708,-2.89596840531348,4.94243532502613,1.18785494305772,13.3217070890478
16.5089776028911,-2.33745244835619,5.60131606029369,2.01689707584028,14.6424460405628
14.8502488576897,-0.143283586936323,6.49514738160215,2.89106819803765,15.0876693818806
15.1284759916825,-1.13302562550045,6.45595553511706,2.73855972816732,13.7742114154085
14.3970179637004,-1.71337808017137,5.12777451323298,3.43221327851713,14.7422030763186
14.7527217647205,-2.75432782369652,4.57972072753026,4.09610042274791,12.7035325854819
14.2352285410672,-2.67013021366168,5.01384360204773,4.98435078307211,12.0960407711938
16.027255196038,-1.18262349292972,5.1112924449361,6.68238971446334,13.2106409667115
16.5433058077016,-0.376355697202691,3.81556100050694,6.03528748920574,13.1849004595433
16.1032500148856,0.356023257999637,3.63323992643089,7.76315165687176,15.3462240433571
16.123226941458,1.50199596527165,3.81962269168115,7.29899542704442,14.6711686150441
14.9786706374217,1.81887750409509,3.16473235725921,6.71420775522771,14.2968432782578
14.6500004014328,3.21737171058055,3.40040903507715,6.22651459724112,14.4003087727457
14.3427075874962,2.66207568451919,4.50982661886833,5.25716794727586,15.0076303923308
15.4287373805487,3.33215865001804,2.81244669204532,4.99951107985313,13.96723068327
14.8998842871204,3.50338665329292,2.78842058672243,4.17811788182645,13.2064821378229
12.3640500995776,3.71996949215971,3.05652565156449,4.1454636656912,12.8261390037642
11.5268041812324,4.35486443247367,2.24636933308264,3.48238096420492,12.0190950647201
11.865464903207,3.30130878174524,2.24363362987615,3.70990300085815,13.2368005910933
11.0593229529567,2.95851070523196,1.08435032217277,4.17009735446285,11.9823908161425
11.7630398450045,0.735330402351867,1.42085708666272,5.55923330887098,11.325975475587
11.4587314180611,0.489838507443765,2.12397507275876,6.1029604193885,11.53779593499
10.9971718936998,-0.874701642467738,3.36111187592615,6.19958101190849,12.0697367585835
11.3437596113939,-0.183952944636807,4.1912991398318,5.05745496437944,11.6959862568216
9.72463064001295,-1.1365025166514,4.66595955661588,5.37204128514623,10.8839971842286
9.43122388105138,-1.01421893668574,6.24339053147501,6.00080376149142,9.74158142040938
8.97435748168575,-2.05751594425459,8.06048987482929,7.16838022190289,9.27849108031507
9.24955005635995,-3.10641936309219,8.07018531682017,7.11937469846271,8.70253252829869
9.77082885603396,-3.51822280365467,6.09834241706446,7.86462295308758,9.14177570023283
8.94756060334287,-0.0942155420683286,3.96568313482197,8.44724221507846,8.53417564388174
8.0802370053134,-0.227415131172779,2.46844842819432,8.16915235620445,8.2012030092722
8.44165865670359,-0.899222466996065,2.83182650114247,11.1134783974279,9.09662420736731
7.28716128221742,-0.199150374731139,2.74359847251449,12.3924769883981,9.46250182911027
7.87117433100186,-0.271131753298097,1.89585315642612,12.1081865495629,7.00450695541746
9.23589874479571,0.348795049531055,1.9810618078267,11.4575120944252,6.04755017813607
10.6123625809652,0.200417403928068,2.41676863024966,11.3363358047521,5.44278174588822
11.1832065460267,-0.400008788642983,3.79074945543687,11.9037179540825,5.38686053475663
9.62098076224699,1.36883556893128,3.30608032373012,10.7025198354212,4.56184290680045
9.5808612484458,3.06549613831266,3.68812732858142,11.8825522212307,2.9787899984708
8.23754102983988,2.68245547902708,7.11845595959268,10.3380130261968,3.70131696576729
7.58064802607826,2.84552009689496,6.76212701680006,8.80450745393085,4.19797513154928
7.75667672702057,1.7437443037085,6.90667039672703,7.22325656050019,4.47636974166403
7.82581078277113,0.915879523924232,6.09875151177972,9.56233496540698,3.3812711337818
7.36176283229109,0.335177601746816,6.65893341419419,10.0575729321349,4.85439136959234
8.22359593011346,-0.703901825227634,5.51901734458304,12.1556540023852,4.45152443242135
9.63636654628016,2.23003159842027,4.66610908874781,13.4795172568009,6.37037857967589
10.0905069676818,2.67845613651543,2.71164184446841,11.9354029587698,5.9907482934526
9.26833739063781,3.07469494017899,3.48619130290311,10.8240330418588,3.57953261877241
8.3664529955753,2.15889358587909,4.1613528084105,10.819972397374,2.32462216190514
8.31217263142916,2.42559306639907,5.31442617808835,10.8573416923236,2.06780412253391
9.09042077830374,1.08480433085731,5.76138002088176,11.050535745923,3.08701380743408
7.84951376374366,0.992105596967065,7.3208961835798,9.30117554633556,2.44727672856866
7.31874453242167,0.838940657876145,8.47539234068338,8.08699236519741,3.2562773575007
7.21209115265028,0.899943606530991,8.93098819051546,7.84347272167874,2.68771834754133
5.93181198497307,1.47041334878906,8.83175504012713,7.53885114968248,3.35687602024482
6.3478106599098,0.177732882870481,9.17818695874428,7.49261341947816,3.42783535029456
6.50001165539139,0.836591193109581,8.05316715981603,6.8988653416734,3.62662898779821
5.90937784677307,0.452352821461844,6.44255037481216,7.98573520220339,2.08622290680842
6.21966618513397,1.0864087766997,6.38288013128876,7.97744154374676,0.923267540776224
7.03848999363409,-0.472029353819868,4.74010209904874,7.77340069812912,2.839845409194
5.93742429962883,0.74163421864817,5.03463410904892,6.52037426122193,3.61922559072797
5.14028909993664,0.650914332833821,4.86735833127685,5.2300003367332,3.47173160018931
3.73406754146666,0.562001434538352,3.21985326300122,5.37421063946402,5.65763899710751
3.65272837659122,-0.185935515583615,3.25961024695113,5.76392907721594,4.34356484306958
